 "subject" , "catalog" , "count" ,
 "PHIL" , "496" , "8" ,
 "PHIL" , "497" , "4" ,
 "PHIL" , "497A" , "5" ,
 "PHIL" , "498" , "3" ,
 "PHIL" , "499" , "6" ,
 "PHIL" , "530" , "2" ,
 "PHIL" , "602" , "7" ,
 "PHIL" , "606" , "4" ,
 "PHIL" , "607" , "6" ,
 "PHIL" , "609" , "5" ,
 "PHIL" , "612" , "3" ,
 "PHIL" , "614" , "7" ,
 "PHIL" , "615" , "4" ,
 "PHIL" , "616" , "3" ,
 "PHIL" , "617" , "10" ,
 "PHIL" , "621" , "7" ,
 "PHIL" , "623" , "7" ,
 "PHIL" , "626" , "4" ,
 "PHIL" , "629" , "11" ,
 "PHIL" , "630" , "7" ,
 "PHIL" , "631" , "6" ,
 "PHIL" , "633" , "8" ,
 "PHIL" , "634" , "4" ,
 "PHIL" , "640" , "3" ,
 "PHIL" , "641" , "6" ,
 "PHIL" , "643" , "4" ,
 "PHIL" , "644" , "2" ,
 "PHIL" , "646" , "6" ,
 "PHIL" , "649" , "5" ,
 "PHIL" , "650" , "3" ,
 "PHIL" , "651" , "3" ,
 "PHIL" , "652" , "1" ,
 "PHIL" , "655" , "4" ,
 "PHIL" , "656" , "4" ,
 "PHIL" , "658" , "3" ,
 "PHIL" , "659" , "5" ,
 "PHIL" , "662" , "3" ,
 "PHIL" , "663" , "6" ,
 "PHIL" , "666" , "7" ,
 "PHIL" , "668" , "4" ,
 "PHIL" , "672" , "4" ,
 "PHIL" , "672M" , "3" ,
 "PHIL" , "676" , "6" ,
 "PHIL" , "678" , "4" ,
 "PHIL" , "680" , "3" ,
 "PHIL" , "693" , "5" ,
 "PHIL" , "696" , "6" ,
 "PHIZ" , "210" , "7" ,
 "PHIZ" , "235" , "10" ,
 "PHIZ" , "298" , "6" ,
 "PHOT" , "201" , "2" ,
 "PHOT" , "210" , "2" ,
 "PHOT" , "211" , "5" ,
 "PHOT" , "300" , "3" ,
 "PHOT" , "311" , "6" ,
 "PHOT" , "312" , "4" ,
 "PHOT" , "331" , "3" ,
 "PHOT" , "332" , "3" ,
 "PHOT" , "398" , "5" ,
 "PHOT" , "399" , "5" ,
 "PHOT" , "400" , "4" ,
 "PHOT" , "461" , "5" ,
 "PHOT" , "462" , "2" ,
 "PHOT" , "470" , "11" ,
 "PHOT" , "471" , "5" ,
 "PHOT" , "472" , "2" ,
 "PHOT" , "480" , "10" ,
 "PHOT" , "481" , "3" ,
 "PHOT" , "482" , "1" ,
 "PHOT" , "498" , "3" ,
 "PHOT" , "499" , "3" ,
 "PHOT" , "610" , "10" ,
 "PHOT" , "611" , "5" ,
 "PHOT" , "612" , "3" ,
 "PHOT" , "613" , "7" ,
 "PHYS" , "200" , "13" ,
 "PHYS" , "204" , "7" ,
 "PHYS" , "205" , "9" ,
 "PHYS" , "206" , "3" ,
 "PHYS" , "224" , "3" ,
 "PHYS" , "225" , "3" ,
 "PHYS" , "226" , "8" ,
 "PHYS" , "230" , "2" ,
 "PHYS" , "232" , "14" ,
 "PHYS" , "236" , "9" ,
 "PHYS" , "244" , "5" ,
 "PHYS" , "245" , "9" ,
 "PHYS" , "252" , "11" ,
 "PHYS" , "253" , "10" ,
 "PHYS" , "260" , "11" ,
 "PHYS" , "273" , "6" ,
 "PHYS" , "284" , "4" ,
 "PHYS" , "290" , "5" ,
 "PHYS" , "291" , "2" ,
 "PHYS" , "293" , "5" ,
 "PHYS" , "297" , "3" ,
 "PHYS" , "298" , "2" ,
 "PHYS" , "324" , "4" ,
 "PHYS" , "325" , "6" ,
 "PHYS" , "330" , "7" ,
 "PHYS" , "334" , "15" ,
 "PHYS" , "335" , "7" ,
 "PHYS" , "345" , "5" ,
 "PHYS" , "354" , "13" ,
 "PHYS" , "355" , "3" ,
 "PHYS" , "367" , "16" ,
 "PHYS" , "370" , "8" ,
 "PHYS" , "377" , "7" ,
 "PHYS" , "392" , "4" ,
 "PHYS" , "394" , "3" ,
 "PHYS" , "398" , "5" ,
 "PHYS" , "399" , "4" ,
 "PHYS" , "435" , "5" ,
 "PHYS" , "436" , "4" ,
 "PHYS" , "440" , "6" ,
 "PHYS" , "443" , "7" ,
 "PHYS" , "445" , "7" ,
 "PHYS" , "458" , "6" ,
 "PHYS" , "459" , "6" ,
 "PHYS" , "460" , "2" ,
 "PHYS" , "461" , "6" ,
 "PHYS" , "462" , "7" ,
 "PHYS" , "468" , "4" ,
 "PHYS" , "478" , "6" ,
 "PHYS" , "496" , "4" ,
 "PHYS" , "497" , "5" ,
 "PHYS" , "498" , "2" ,
 "PHYS" , "499" , "5" ,
 "PHYS" , "601" , "6" ,
 "PHYS" , "602" , "8" ,
 "PHYS" , "609" , "2" ,
 "PHYS" , "618" , "8" ,
 "PHYS" , "619" , "1" ,
 "PHYS" , "635" , "4" ,
 "PHYS" , "636" , "4" ,
 "PHYS" , "637" , "8" ,
 "PHYS" , "642" , "5" ,
 "PHYS" , "644" , "4" ,
 "PHYS" , "649" , "8" ,
 "PHYS" , "660" , "4" ,
 "PHYS" , "663" , "2" ,
 "PHYS" , "665" , "5" ,
 "PHYS" , "679" , "5" ,
 "PHYS" , "752" , "6" ,
 "PHYS" , "760" , "8" ,
 "PHYS" , "761" , "4" ,
 "PHYS" , "790" , "3" ,
 "PHYS" , "790A" , "7" ,
 "PHYS" , "850" , "6" ,
 "PHYS" , "855" , "7" ,
 "PHYS" , "861" , "6" ,
 "PHYS" , "862" , "5" ,
 "PHYS" , "870" , "4" ,
 "PHYS" , "890" , "3" ,
 "POLI" , "202" , "7" ,
 "POLI" , "203" , "5" ,
 "POLI" , "204" , "12" ,
 "POLI" , "205" , "4" ,
 "POLI" , "207" , "11" ,
 "POLI" , "208" , "6" ,
 "POLI" , "209" , "6" ,
 "POLI" , "212" , "4" ,
 "POLI" , "214" , "10" ,
 "POLI" , "215" , "9" ,
 "POLI" , "216" , "9" ,
 "POLI" , "217" , "9" ,
 "POLI" , "219" , "13" ,
 "POLI" , "285" , "19" ,
 "POLI" , "298" , "5" ,
 "POLI" , "298Y" , "6" ,
 "POLI" , "299" , "8" ,
 "POLI" , "300" , "5" ,
 "POLI" , "301" , "2" ,
 "POLI" , "302" , "7" ,
 "POLI" , "303" , "9" ,
 "POLI" , "304" , "7" ,
 "POLI" , "305" , "3" ,
 "POLI" , "306" , "5" ,
 "POLI" , "307" , "7" ,
 "POLI" , "309" , "6" ,
 "POLI" , "310" , "4" ,
 "POLI" , "311" , "5" ,
 "POLI" , "312" , "6" ,
 "POLI" , "313" , "3" ,
 "POLI" , "314" , "1" ,
 "POLI" , "316" , "5" ,
 "POLI" , "317" , "5" ,
 "POLI" , "318" , "5" ,
 "POLI" , "319" , "5" ,
 "POLI" , "320" , "5" ,
 "POLI" , "321" , "5" ,
 "POLI" , "322" , "7" ,
 "POLI" , "324" , "3" ,
 "POLI" , "325" , "3" ,
 "POLI" , "327" , "8" ,
 "POLI" , "328" , "9" ,
 "POLI" , "329" , "3" ,
 "POLI" , "331" , "5" ,
 "POLI" , "332" , "8" ,
 "POLI" , "333" , "6" ,
 "POLI" , "334" , "3" ,
 "POLI" , "335" , "8" ,
 "POLI" , "339" , "25" ,
 "POLI" , "340" , "2" ,
 "POLI" , "341" , "14" ,
 "POLI" , "345" , "4" ,
 "POLI" , "349" , "2" ,
 "POLI" , "350" , "7" ,
 "POLI" , "351" , "4" ,
 "POLI" , "352" , "6" ,
 "POLI" , "353" , "6" ,
 "POLI" , "356" , "3" ,
 "POLI" , "361" , "4" ,
 "POLI" , "362" , "6" ,
 "POLI" , "363" , "4" ,
 "POLI" , "364" , "5" ,
 "POLI" , "365" , "7" ,
 "POLI" , "366" , "3" ,
 "POLI" , "368" , "4" ,
 "POLI" , "371" , "3" ,
 "POLI" , "373" , "2" ,
 "POLI" , "375" , "5" ,
 "POLI" , "376" , "3" ,
 "POLI" , "379" , "3" ,
 "POLI" , "384" , "2" ,
 "POLI" , "386" , "4" ,
 "POLI" , "388" , "6" ,
 "POLI" , "389" , "11" ,
 "POLI" , "391" , "7" ,
 "POLI" , "392" , "4" ,
 "POLI" , "393" , "5" ,
 "POLI" , "394" , "7" ,
 "POLI" , "395" , "7" ,
 "POLI" , "396" , "5" ,
 "POLI" , "397" , "7" ,
 "POLI" , "398" , "5" ,
 "POLI" , "399" , "8" ,
 "POLI" , "400" , "9" ,
 "POLI" , "401" , "4" ,
 "POLI" , "402" , "8" ,
 "POLI" , "403" , "12" ,
 "POLI" , "404" , "19" ,
 "POLI" , "405" , "7" ,
 "POLI" , "406" , "5" ,
 "POLI" , "407" , "4" ,
 "POLI" , "408" , "14" ,
 "POLI" , "409" , "15" ,
 "POLI" , "410" , "3" ,
 "POLI" , "411" , "4" ,
 "POLI" , "412" , "11" ,
 "POLI" , "414" , "8" ,
 "POLI" , "415" , "8" ,
 "POLI" , "416" , "6" ,
 "POLI" , "417" , "8" ,
 "POLI" , "418" , "6" ,
 "POLI" , "419" , "3" ,
 "POLI" , "421" , "4" ,
 "POLI" , "423" , "4" ,
 "POLI" , "425" , "6" ,
 "POLI" , "426" , "17" ,
 "POLI" , "427" , "2" ,
 "POLI" , "428" , "9" ,
 "POLI" , "429" , "9" ,
 "POLI" , "434" , "14" ,
 "POLI" , "436" , "8" ,
 "POLI" , "438" , "17" ,
 "POLI" , "463" , "9" ,
 "POLI" , "480" , "10" ,
 "POLI" , "481" , "6" ,
 "POLI" , "483" , "2" ,
 "POLI" , "484" , "3" ,
 "POLI" , "485" , "5" ,
 "POLI" , "486" , "3" ,
 "POLI" , "486Y" , "4" ,
 "POLI" , "487" , "2" ,
 "POLI" , "487Z" , "5" ,
 "POLI" , "488" , "4" ,
 "POLI" , "489" , "8" ,
 "POLI" , "489H" , "5" ,
 "POLI" , "490" , "9" ,
 "POLI" , "491" , "5" ,
 "POLI" , "495" , "5" ,
 "POLI" , "496" , "8" ,
 "POLI" , "497" , "6" ,
 "POLI" , "498" , "8" ,
 "POLI" , "498C" , "3" ,
 "POLI" , "499" , "9" ,
 "POLI" , "510" , "4" ,
 "POLI" , "600" , "7" ,
 "POLI" , "601" , "4" ,
 "POLI" , "603" , "2" ,
 "POLI" , "604" , "5" ,
 "POLI" , "606" , "6" ,
 "POLI" , "607" , "5" ,
 "POLI" , "608" , "7" ,
 "POLI" , "610" , "3" ,
 "POLI" , "611" , "3" ,
 "POLI" , "616" , "7" ,
 "POLI" , "617" , "11" ,
 "POLI" , "618" , "3" ,
 "POLI" , "621" , "4" ,
 "POLI" , "622" , "6" ,
 "POLI" , "623" , "6" ,
 "POLI" , "624" , "8" ,
 "POLI" , "626" , "18" ,
 "POLI" , "627" , "7" ,
 "POLI" , "628" , "3" ,
 "POLI" , "629" , "3" ,
 "POLI" , "630" , "7" ,
 "POLI" , "631" , "5" ,
 "POLI" , "632" , "2" ,
 "POLI" , "634" , "3" ,
 "POLI" , "635" , "5" ,
 "POLI" , "636" , "1" ,
 "POLI" , "638" , "4" ,
 "POLI" , "644" , "1" ,
 "POLI" , "645" , "4" ,
 "POLI" , "647" , "9" ,
 "POLI" , "648" , "3" ,
 "POLI" , "649" , "3" ,
 "POLI" , "657" , "8" ,
 "POLI" , "658" , "3" ,
 "POLI" , "659" , "6" ,
 "POLI" , "662" , "4" ,
 "POLI" , "681" , "7" ,
 "POLI" , "683" , "5" ,
 "POLI" , "684" , "2" ,
 "POLI" , "685" , "5" ,
 "POLI" , "687" , "5" ,
 "POLI" , "689" , "8" ,
 "POLI" , "693" , "7" ,
 "POLI" , "694" , "2" ,
 "POLI" , "695" , "9" ,
 "POLI" , "696" , "5" ,
 "POLI" , "801" , "5" ,
 "POLI" , "802" , "10" ,
 "POLI" , "803" , "5" ,
 "POLI" , "804" , "5" ,
 "POLI" , "805" , "5" ,
 "POLI" , "811" , "5" ,
 "POLI" , "812" , "5" ,
 "POLI" , "813" , "3" ,
 "POLI" , "814" , "5" ,
 "POLI" , "814G" , "3" ,
 "POLI" , "815" , "7" ,
 "POLI" , "844" , "5" ,
 "POLI" , "885" , "3" ,
 "POLI" , "886" , "1" ,
 "POLI" , "889" , "2" ,
 "POLI" , "890" , "6" ,
 "POLI" , "898" , "5" ,
 "POLI" , "898I" , "8" ,
 "POLZ" , "202" , "7" ,
 "PRIN" , "211" , "2" ,
 "PRIN" , "221" , "5" ,
 "PRIN" , "231" , "2" ,
 "PRIN" , "241" , "7" ,
 "PRIN" , "271" , "5" ,
 "PRIN" , "291" , "4" ,
 "PRIN" , "311" , "1" ,
 "PRIN" , "321" , "6" ,
 "PRIN" , "331" , "5" ,
 "PRIN" , "341" , "5" ,
 "PRIN" , "365" , "6" ,
 "PRIN" , "366" , "7" ,
 "PRIN" , "371" , "9" ,
 "PRIN" , "381" , "6" ,
 "PRIN" , "391" , "6" ,
 "PRIN" , "398" , "5" ,
 "PRIN" , "399" , "5" ,
 "PRIN" , "411" , "5" ,
 "PRIN" , "421" , "5" ,
 "PRIN" , "431" , "5" ,
 "PRIN" , "441" , "4" ,
 "PRIN" , "451" , "5" ,
 "PRIN" , "470" , "6" ,
 "PRIN" , "471" , "1" ,
 "PRIN" , "472" , "5" ,
 "PRIN" , "481" , "3" ,
 "PRIN" , "498" , "4" ,
 "PRIN" , "499" , "6" ,
 "PRIN" , "610" , "6" ,
 "PRIN" , "611" , "8" ,
 "PRIN" , "612" , "4" ,
 "PRIN" , "613" , "3" ,
 "PROD" , "211" , "4" ,
 "PROD" , "298" , "4" ,
 "PROD" , "299" , "2" ,
 "PROD" , "311" , "6" ,
 "PROD" , "312" , "4" ,
 "PROD" , "315" , "9" ,
 "PROD" , "398" , "6" ,
 "PROD" , "399" , "5" ,
 "PROD" , "408" , "12" ,
 "PROD" , "409" , "1" ,
 "PROD" , "411" , "5" ,
 "PROD" , "412" , "6" ,
 "PROD" , "413" , "5" ,
 "PROD" , "414" , "4" ,
 "PROD" , "415" , "1" ,
 "PROD" , "498" , "6" ,
 "PROD" , "499" , "2" ,
 "PROJ" , "691" , "5" ,
 "PROJ" , "692" , "5" ,
 "PRXA" , "101" , "4" ,
 "PRXA" , "201" , "4" ,
 "PRXF" , "101" , "6" ,
 "PRXF" , "201" , "5" ,
 "PRXS" , "101" , "7" ,
 "PRXS" , "201" , "5" ,
 "PSYC" , "200" , "6" ,
 "PSYC" , "201" , "9" ,
 "PSYC" , "220" , "4" ,
 "PSYC" , "221" , "2" ,
 "PSYC" , "222" , "7" ,
 "PSYC" , "223" , "9" ,
 "PSYC" , "224" , "7" ,
 "PSYC" , "225" , "7" ,
 "PSYC" , "226" , "6" ,
 "PSYC" , "227" , "5" ,
 "PSYC" , "228" , "5" ,
 "PSYC" , "229" , "4" ,
 "PSYC" , "230" , "5" ,
 "PSYC" , "231" , "8" ,
 "PSYC" , "232" , "6" ,
 "PSYC" , "233" , "4" ,
 "PSYC" , "234" , "7" ,
 "PSYC" , "235" , "5" ,
 "PSYC" , "236" , "6" ,
 "PSYC" , "237" , "4" ,
 "PSYC" , "240" , "6" ,
 "PSYC" , "241" , "3" ,
 "PSYC" , "242" , "8" ,
 "PSYC" , "243" , "7" ,
 "PSYC" , "250" , "10" ,
 "PSYC" , "255" , "3" ,
 "PSYC" , "297" , "2" ,
 "PSYC" , "298" , "1" ,
 "PSYC" , "305" , "3" ,
 "PSYC" , "309" , "2" ,
 "PSYC" , "310" , "9" ,
 "PSYC" , "311" , "9" ,
 "PSYC" , "315" , "7" ,
 "PSYC" , "316" , "16" ,
 "PSYC" , "321" , "2" ,
 "PSYC" , "325" , "5" ,
 "PSYC" , "333" , "5" ,
 "PSYC" , "340" , "4" ,
 "PSYC" , "341" , "7" ,
 "PSYC" , "342" , "5" ,
 "PSYC" , "351" , "4" ,
 "PSYC" , "354" , "4" ,
 "PSYC" , "355" , "3" ,
 "PSYC" , "363" , "3" ,
 "PSYC" , "364" , "4" ,
 "PSYC" , "372" , "9" ,
 "PSYC" , "374" , "11" ,
 "PSYC" , "375" , "9" ,
 "PSYC" , "387" , "7" ,
 "PSYC" , "398" , "2" ,
 "PSYC" , "420" , "8" ,
 "PSYC" , "423" , "14" ,
 "PSYC" , "424" , "4" ,
 "PSYC" , "425" , "13" ,
 "PSYC" , "426" , "5" ,
 "PSYC" , "427" , "2" ,
 "PSYC" , "428" , "5" ,
 "PSYC" , "431" , "1" ,
 "PSYC" , "432" , "10" ,
 "PSYC" , "433" , "8" ,
 "PSYC" , "434" , "6" ,
 "PSYC" , "435" , "4" ,
 "PSYC" , "438" , "5" ,
 "PSYC" , "440" , "7" ,
 "PSYC" , "441" , "2" ,
 "PSYC" , "442" , "4" ,
 "PSYC" , "443" , "5" ,
 "PSYC" , "444" , "6" ,
 "PSYC" , "445" , "3" ,
 "PSYC" , "446" , "3" ,
 "PSYC" , "447" , "5" ,
 "PSYC" , "448" , "6" ,
 "PSYC" , "450" , "2" ,
 "PSYC" , "451" , "4" ,
 "PSYC" , "452" , "2" ,
 "PSYC" , "453" , "5" ,
 "PSYC" , "454" , "5" ,
 "PSYC" , "455" , "6" ,
 "PSYC" , "456" , "7" ,
 "PSYC" , "457" , "7" ,
 "PSYC" , "458" , "4" ,
 "PSYC" , "460" , "7" ,
 "PSYC" , "462" , "4" ,
 "PSYC" , "463" , "3" ,
 "PSYC" , "464" , "5" ,
 "PSYC" , "465" , "14" ,
 "PSYC" , "466" , "8" ,
 "PSYC" , "467" , "9" ,
 "PSYC" , "468" , "3" ,
 "PSYC" , "483" , "11" ,
 "PSYC" , "485" , "9" ,
 "PSYC" , "487" , "8" ,
 "PSYC" , "490" , "8" ,
 "PSYC" , "491" , "14" ,
 "PSYC" , "492" , "4" ,
 "PSYC" , "493" , "6" ,
 "PSYC" , "494" , "2" ,
 "PSYC" , "495" , "11" ,
 "PSYC" , "601" , "13" ,
 "PSYC" , "603" , "9" ,
 "PSYC" , "604" , "7" ,
 "PSYC" , "690" , "4" ,
 "PSYC" , "700" , "4" ,
 "PSYC" , "701" , "8" ,
 "PSYC" , "702" , "5" ,
 "PSYC" , "703" , "4" ,
 "PSYC" , "704" , "3" ,
 "PSYC" , "705" , "10" ,
 "PSYC" , "706" , "13" ,
 "PSYC" , "706A" , "11" ,
 "PSYC" , "707" , "11" ,
 "PSYC" , "707A" , "11" ,
 "PSYC" , "708" , "10" ,
 "PSYC" , "709" , "6" ,
 "PSYC" , "710" , "5" ,
 "PSYC" , "711" , "3" ,
 "PSYC" , "711A" , "5" ,
 "PSYC" , "712" , "7" ,
 "PSYC" , "712A" , "7" ,
 "PSYC" , "713" , "2" ,
 "PSYC" , "713A" , "6" ,
 "PSYC" , "714" , "7" ,
 "PSYC" , "716" , "1" ,
 "PSYC" , "720" , "5" ,
 "PSYC" , "721" , "4" ,
 "PSYC" , "721U" , "7" ,
 "PSYC" , "722" , "4" ,
 "PSYC" , "724" , "2" ,
 "PSYC" , "725" , "5" ,
 "PSYC" , "726" , "5" ,
 "PSYC" , "727" , "2" ,
 "PSYC" , "734" , "12" ,
 "PSYC" , "801" , "5" ,
 "PSYC" , "802" , "4" ,
 "PSYC" , "803" , "7" ,
 "PSYC" , "804" , "9" ,
 "PSYC" , "805" , "3" ,
 "PSYC" , "806" , "5" ,
 "PSYC" , "809" , "8" ,
 "PSYC" , "823" , "3" ,
 "PSYC" , "824" , "5" ,
 "PSYC" , "825" , "5" ,
 "PSYC" , "827" , "4" ,
 "PSYC" , "828" , "3" ,
 "PSYC" , "834" , "2" ,
 "PSYC" , "835" , "2" ,
 "PSYC" , "836" , "3" ,
 "PSYC" , "837" , "8" ,
 "PSYC" , "838" , "6" ,
 "PSYC" , "838A" , "7" ,
 "PSYC" , "839" , "3" ,
 "PSYC" , "839A" , "6" ,
 "PSYC" , "840" , "6" ,
 "PSYC" , "840A" , "2" ,
 "PSYC" , "841" , "8" ,
 "PSYC" , "842" , "4" ,
 "PSYC" , "843" , "6" ,
 "PSYC" , "844" , "1" ,
 "PSYC" , "844C" , "5" ,
 "PSYC" , "844D" , "4" ,
 "PSYC" , "845" , "4" ,
 "PSYC" , "845C" , "2" ,
 "PSYC" , "845D" , "5" ,
 "PSYC" , "846" , "4" ,
 "PSYC" , "846C" , "4" ,
 "PSYC" , "846D" , "8" ,
 "PSYC" , "847" , "8" ,
 "PSYC" , "847C" , "8" ,
 "PSYC" , "847D" , "9" ,
 "PSYC" , "850" , "10" ,
 "PSYC" , "850A" , "10" ,
 "PSYC" , "850B" , "5" ,
 "PSYC" , "850C" , "3" ,
 "PSYC" , "851" , "4" ,
 "PSYC" , "885" , "5" ,
 "PSYC" , "885A" , "1" ,
 "PSYC" , "890" , "6" ,
 "PTNG" , "200" , "6" ,
 "PTNG" , "300" , "8" ,
 "PTNG" , "312" , "7" ,
 "PTNG" , "314" , "4" ,
 "PTNG" , "316" , "2" ,
 "PTNG" , "399" , "5" ,
 "PTNG" , "400" , "6" ,
 "PTNG" , "412" , "3" ,
 "PTNG" , "414" , "7" ,
 "PTNG" , "416" , "8" ,
 "PTNG" , "440" , "6" ,
 "PTNG" , "450" , "3" ,
 "PTNG" , "460" , "6" ,
 "PTNG" , "470" , "5" ,
 "PTNG" , "471" , "3" ,
 "PTNG" , "472" , "6" ,
 "PTNG" , "499" , "2" ,
 "PTNG" , "611" , "7" ,
 "PTNG" , "612" , "7" ,
 "PTNG" , "613" , "3" ,
 "QUAN" , "433" , "7" ,
 "RELI" , "209" , "15" ,
 "RELI" , "210" , "3" ,
 "RELI" , "214" , "12" ,
 "RELI" , "215" , "3" ,
 "RELI" , "216" , "5" ,
 "RELI" , "220" , "10" ,
 "RELI" , "223" , "7" ,
 "RELI" , "224" , "2" ,
 "RELI" , "225" , "6" ,
 "RELI" , "226" , "6" ,
 "RELI" , "227" , "12" ,
 "RELI" , "230" , "14" ,
 "RELI" , "231" , "12" ,
 "RELI" , "233" , "4" ,
 "RELI" , "235" , "2" ,
 "RELI" , "298" , "5" ,
 "RELI" , "299" , "4" ,
 "RELI" , "300" , "11" ,
 "RELI" , "301" , "5" ,
 "RELI" , "302" , "2" ,
 "RELI" , "306" , "8" ,
 "RELI" , "307" , "9" ,
 "RELI" , "308" , "3" ,
 "RELI" , "310" , "6" ,
 "RELI" , "311" , "4" ,
 "RELI" , "312" , "11" ,
 "RELI" , "313" , "6" ,
 "RELI" , "315" , "6" ,
 "RELI" , "316" , "7" ,
 "RELI" , "317" , "6" ,
 "RELI" , "318" , "1" ,
 "RELI" , "319" , "7" ,
 "RELI" , "320" , "5" ,
 "RELI" , "321" , "7" ,
 "RELI" , "322" , "4" ,
 "RELI" , "324" , "10" ,
 "RELI" , "325" , "4" ,
 "RELI" , "326" , "3" ,
 "RELI" , "327" , "4" ,
 "RELI" , "328" , "3" ,
 "RELI" , "329" , "5" ,
 "RELI" , "331" , "4" ,
 "RELI" , "332" , "4" ,
 "RELI" , "333" , "7" ,
 "RELI" , "335" , "4" ,
 "RELI" , "336" , "3" ,
 "RELI" , "337" , "3" ,
 "RELI" , "338" , "9" ,
 "RELI" , "339" , "7" ,
 "RELI" , "340" , "3" ,
 "RELI" , "343" , "5" ,
 "RELI" , "344" , "10" ,
 "RELI" , "346" , "4" ,
 "RELI" , "347" , "6" ,
 "RELI" , "350" , "7" ,
 "RELI" , "351" , "14" ,
 "RELI" , "352" , "4" ,
 "RELI" , "353" , "3" ,
 "RELI" , "355" , "10" ,
 "RELI" , "357" , "6" ,
 "RELI" , "358" , "5" ,
 "RELI" , "360" , "9" ,
 "RELI" , "361" , "1" ,
 "RELI" , "362" , "8" ,
 "RELI" , "363" , "7" ,
 "RELI" , "364" , "4" ,
 "RELI" , "365" , "9" ,
 "RELI" , "366" , "8" ,
 "RELI" , "368" , "6" ,
 "RELI" , "370" , "3" ,
 "RELI" , "371" , "1" ,
 "RELI" , "372" , "6" ,
 "RELI" , "373" , "3" ,
 "RELI" , "374" , "5" ,
 "RELI" , "375" , "2" ,
 "RELI" , "376" , "2" ,
 "RELI" , "377" , "6" ,
 "RELI" , "378" , "5" ,
 "RELI" , "379" , "3" ,
 "RELI" , "380" , "5" ,
 "RELI" , "381" , "7" ,
 "RELI" , "382" , "5" ,
 "RELI" , "383" , "4" ,
 "RELI" , "384" , "4" ,
 "RELI" , "385" , "3" ,
 "RELI" , "386" , "4" ,
 "RELI" , "387" , "5" ,
 "RELI" , "388" , "10" ,
 "RELI" , "389" , "5" ,
 "RELI" , "390" , "6" ,
 "RELI" , "391" , "7" ,
 "RELI" , "392" , "3" ,
 "RELI" , "393" , "13" ,
 "RELI" , "394" , "8" ,
 "RELI" , "395" , "3" ,
 "RELI" , "396" , "3" ,
 "RELI" , "397" , "3" ,
 "RELI" , "398" , "7" ,
 "RELI" , "399" , "7" ,
 "RELI" , "401" , "6" ,
 "RELI" , "402" , "3" ,
 "RELI" , "405" , "3" ,
 "RELI" , "406" , "6" ,
 "RELI" , "407" , "7" ,
 "RELI" , "409" , "5" ,
 "RELI" , "410" , "4" ,
 "RELI" , "416" , "6" ,
 "RELI" , "419" , "5" ,
 "RELI" , "430" , "3" ,
 "RELI" , "493" , "10" ,
 "RELI" , "495" , "4" ,
 "RELI" , "496" , "2" ,
 "RELI" , "496W" , "4" ,
 "RELI" , "496X" , "5" ,
 "RELI" , "497" , "4" ,
 "RELI" , "498" , "6" ,
 "RELI" , "499" , "7" ,
 "RELI" , "600" , "8" ,
 "RELI" , "601B" , "4" ,
 "RELI" , "602" , "4" ,
 "RELI" , "603" , "1" ,
 "RELI" , "603B" , "4" ,
 "RELI" , "603C" , "4" ,
 "RELI" , "604" , "9" ,
 "RELI" , "608" , "5" ,
 "RELI" , "609" , "5" ,
 "RELI" , "610" , "3" ,
 "RELI" , "612" , "4" ,
 "RELI" , "613" , "9" ,
 "RELI" , "614" , "4" ,
 "RELI" , "614S" , "6" ,
 "RELI" , "615" , "1" ,
 "RELI" , "616" , "5" ,
 "RELI" , "617" , "4" ,
 "RELI" , "618" , "4" ,
 "RELI" , "619" , "3" ,
 "RELI" , "620" , "2" ,
 "RELI" , "620J" , "4" ,
 "RELI" , "621" , "2" ,
 "RELI" , "623" , "7" ,
 "RELI" , "623F" , "4" ,
 "RELI" , "626" , "3" ,
 "RELI" , "627" , "2" ,
 "RELI" , "628" , "7" ,
 "RELI" , "629" , "3" ,
 "RELI" , "629E" , "4" ,
 "RELI" , "629N" , "7" ,
 "RELI" , "630" , "5" ,
 "RELI" , "632" , "1" ,
 "RELI" , "633" , "3" ,
 "RELI" , "636" , "3" ,
 "RELI" , "637" , "4" ,
 "RELI" , "638" , "2" ,
 "RELI" , "639" , "4" ,
 "RELI" , "640" , "5" ,
 "RELI" , "641" , "6" ,
 "RELI" , "643" , "4" ,
 "RELI" , "644" , "3" ,
 "RELI" , "646" , "4" ,
 "RELI" , "649" , "10" ,
 "RELI" , "650" , "4" ,
 "RELI" , "651" , "7" ,
 "RELI" , "652" , "3" ,
 "RELI" , "655" , "2" ,
 "RELI" , "659" , "7" ,
 "RELI" , "662" , "2" ,
 "RELI" , "664" , "4" ,
 "RELI" , "665" , "7" ,
 "RELI" , "666" , "5" ,
 "RELI" , "669" , "5" ,
 "RELI" , "670" , "6" ,
 "RELI" , "670L" , "5" ,
 "RELI" , "679" , "2" ,
 "RELI" , "680" , "8" ,
 "RELI" , "685" , "3" ,
 "RELI" , "686" , "5" ,
 "RELI" , "688" , "1" ,
 "RELI" , "689" , "3" ,
 "RELI" , "690" , "4" ,
 "RELI" , "694" , "4" ,
 "RELI" , "695" , "7" ,
 "RELI" , "696" , "9" ,
 "RELI" , "697" , "4" ,
 "RELI" , "697R" , "2" ,
 "RELI" , "698" , "4" ,
 "RELI" , "699" , "6" ,
 "RELI" , "699L" , "2" ,
 "RELI" , "800" , "8" ,
